text,aspect,sentiment
I ordered jeans 3 weeks ago. They promised delivery within 2 weeks. No one is writing to me. Doesn’t reply to messages anywhere. I'm trying to track the order by number - both the site and the application write that the error. It is very sad that such a large network as [BRAND] spat on customers.,brand.satisfaction,-1
He won't let me pay with any of my cards. They tell me that the billing data must match the data where the card is registered. In no other online store does this happen.,app.performance,-1
He won't let me pay with any of my cards. They tell me that the billing data must match the data where the card is registered. In no other online store does this happen.,experience.ease-of-use,-1
He won't let me pay with any of my cards. They tell me that the billing data must match the data where the card is registered. In no other online store does this happen.,brand.competitor,-1
Order and delivery 100% as for items some not in stock,brand.satisfaction,1
Order and delivery 100% as for items some not in stock,delivery.speed,1
One place for world tour!,brand.satisfaction,1
Perfect way to grow your money.,brand.satisfaction,1
It used to be better than going through the interface.,app.performance,-1
"Actually, Miaoli County in Miaoli County, Taiwan was placed in the Jinshan area of New Taipei City, Taiwan. There was no place to stay during the annual leave of the customer, and the entire schedule was disrupted. Negotiations with your company staff were arrogant and apologies",support.attitude,-1
Slick and rapid app. [BRAND] invest your money wisely. :),app.performance,1
Slick and rapid app. [BRAND] invest your money wisely. :),delivery.speed,1
The guy on the phone was very good and made me feel at ease,support.attitude,1
"Very disappointing that I can’t add my Advantage card to my Apple Wallet.  Having to unlock my phone, find the [BRAND] app, wait for the app to open and tap on Advantage card is so annoying to have to do all while the cashier and a line of people behind me are waiting.   Being able to access it with a double tap from the lock screen in Apple Wallet is surely a no brainier!",app.performance,-1
"Very disappointing that I can’t add my Advantage card to my Apple Wallet.  Having to unlock my phone, find the [BRAND] app, wait for the app to open and tap on Advantage card is so annoying to have to do all while the cashier and a line of people behind me are waiting.   Being able to access it with a double tap from the lock screen in Apple Wallet is surely a no brainier!",experience.ease-of-use,-1
Just switched supplier from [BRAND] to Bristol with the very helpful and professional Meg. Very easy to do! Thanks,support.attitude,1
Just switched supplier from [BRAND] to Bristol with the very helpful and professional Meg. Very easy to do! Thanks,experience.ease-of-use,1
"Excellent service from Gareth Burnett, so helpful and helped us to switch without any hassle.Thank you.",support.attitude,1
no help in case of robberies,support.attitude,-1
good quick prompt very efficient,brand.satisfaction,1
good quick prompt very efficient,delivery.speed,1
An improvement on the old app being able to save offers and instantly loading them to the card thus doing away with the coupons. If only the digi barcode would scan at the till.,app.performance,-1
An improvement on the old app being able to save offers and instantly loading them to the card thus doing away with the coupons. If only the digi barcode would scan at the till.,experience.ease-of-use,-1
"I found the cheapest insurance through [BRAND], saved over £180 from my other company which I had been with for many years. Like a lot of other people, I just renewed year after year, because I was quite happy with them, but this year I found my premium had risen by £90, and they couldn’t tell me why, no claims and not even a windscreen repair since I had been with them!  It was they who recommended I check on [BRAND], and I found I could save that amount, so went with the new company! Even better than that, I downloaded the “dine” app, as recommended and as I was taking friends out for dinner last night, used it and saved £31 on the cost of the meal! I will recommend [BRAND] to all my friends!",app.performance,1
"I found the cheapest insurance through [BRAND], saved over £180 from my other company which I had been with for many years. Like a lot of other people, I just renewed year after year, because I was quite happy with them, but this year I found my premium had risen by £90, and they couldn’t tell me why, no claims and not even a windscreen repair since I had been with them!  It was they who recommended I check on [BRAND], and I found I could save that amount, so went with the new company! Even better than that, I downloaded the “dine” app, as recommended and as I was taking friends out for dinner last night, used it and saved £31 on the cost of the meal! I will recommend [BRAND] to all my friends!",brand.satisfaction,1
